OTU	KW_Statistic	DF	P_value	Test	Taxonomy	p.value.fdr	p.value.hochberg	p.value.bonferonni
Zotu443	9.408828953	5	0.093827091	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:uncultured	1.03E-01	0.757623982	1
Zotu222	9.391169543	5	0.094442655	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.04E-01	0.757623982	1
Zotu226	9.382917366	5	0.094731577	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.04E-01	0.757623982	1
Zotu346	9.367618559	5	0.095269362	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.05E-01	0.757623982	1
Zotu565	9.367272727	5	0.095281551	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.05E-01	0.757623982	1
Zotu892	9.367272727	5	0.095281551	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39,f:uncultured_bacterium,g:uncultured_bacterium,s:uncultured_bacterium	1.05E-01	0.757623982	1
Zotu933	9.367272727	5	0.095281551	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured,s:uncultured_bacterium	1.05E-01	0.757623982	1
Zotu953	9.338346858	5	0.096306148	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.06E-01	0.757623982	1
Zotu213	9.31598485	5	0.097105166	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Bacteroidaceae,g:Bacteroides,s:uncultured_bacterium	1.07E-01	0.757623982	1
Zotu1156	9.305962785	5	0.097465236	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Bacteroidaceae,g:Bacteroides,s:uncultured_bacterium	1.07E-01	0.757623982	1
Zotu187	9.298239965	5	0.097743534	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.08E-01	0.757623982	1
Zotu381	9.286457501	5	0.09816953	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	1.08E-01	0.757623982	1
Zotu549	9.267799792	5	0.098847586	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Family_XIII,g:Family_XIII_UCG_001,s:uncultured_bacterium	1.09E-01	0.757623982	1
Zotu290	9.259698587	5	0.099143333	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.09E-01	0.757623982	1
Zotu219	9.246142872	5	0.099640021	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.10E-01	0.757623982	1
Zotu713	9.235238403	5	0.10004122	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	1.10E-01	0.757623982	1
Zotu363	9.215833266	5	0.100758839	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.11E-01	0.757623982	1
Zotu85	9.190532483	5	0.101701564	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	1.12E-01	0.757623982	1
Zotu845	9.184237617	5	0.101937367	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Roseburia,s:uncultured_bacterium	1.12E-01	0.757623982	1
Zotu109	9.123766646	5	0.104228193	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.15E-01	0.757623982	1
Zotu1207	9.113129155	5	0.104636009	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	1.15E-01	0.757623982	1
Zotu371	9.099023957	5	0.105179016	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.16E-01	0.757623982	1
Zotu1157	9.093629146	5	0.10538738	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Bacteroidaceae,g:Bacteroides	1.16E-01	0.757623982	1
Zotu210	9.092158982	5	0.105444228	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.16E-01	0.757623982	1
Zotu438	9.08319991	5	0.105791257	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	1.16E-01	0.757623982	1
Zotu392	9.077230999	5	0.106023042	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014,s:uncultured_bacterium	1.17E-01	0.757623982	1
Zotu321	9.051531436	5	0.107026311	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.18E-01	0.757623982	1
Zotu1070	9.043323512	5	0.107348556	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group	1.18E-01	0.757623982	1
Zotu1167	9.020762484	5	0.108238873	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiaceae_1,g:Clostridium_sensu_stricto_8	1.19E-01	0.757623982	1
Zotu498	9.016587426	5	0.108404368	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Lachnospiraceae_NK4A136_group,s:uncultured_bacterium	1.19E-01	0.757623982	1
Zotu71	8.99955905	5	0.109081747	Kruskal-Wallis rank sum test	k:Bacteria,p:Verrucomicrobia,c:Verrucomicrobiae,o:Verrucomicrobiales,f:Akkermansiaceae,g:Akkermansia	1.20E-01	0.757623982	1
Zotu169	8.977339973	5	0.109971411	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:[Eubacterium]_coprostanoligenes_group	1.21E-01	0.757623982	1
Zotu132	8.968841822	5	0.110313425	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	1.21E-01	0.757623982	1
Zotu408	8.968330731	5	0.110334025	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.21E-01	0.757623982	1
Zotu382	8.952975776	5	0.11095456	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	1.22E-01	0.757623982	1
Zotu359	8.945140532	5	0.111272426	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.22E-01	0.757623982	1
Zotu510	8.93668947	5	0.111616204	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.23E-01	0.757623982	1
Zotu1121	8.920504323	5	0.112277294	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.24E-01	0.757623982	1
Zotu164	8.893130249	5	0.113403512	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.25E-01	0.757623982	1
Zotu352	8.886659444	5	0.113671229	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.25E-01	0.757623982	1
Zotu496	8.877545658	5	0.114049269	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured,s:uncultured_bacterium	1.25E-01	0.757623982	1
Zotu217	8.873184068	5	0.114230592	Kruskal-Wallis rank sum test	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Parasutterella	1.26E-01	0.757623982	1
Zotu57	8.854405246	5	0.115014272	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Rikenellaceae,g:Alistipes	1.27E-01	0.757623982	1
Zotu610	8.851534961	5	0.115134484	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.27E-01	0.757623982	1
Zotu468	8.849131226	5	0.115235244	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.27E-01	0.757623982	1
Zotu154	8.825468408	5	0.11623143	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.28E-01	0.759974734	1
Zotu78	8.793064813	5	0.117608276	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	1.29E-01	0.76031098	1
Zotu1038	8.787016343	5	0.117866911	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014,s:uncultured_bacterium	1.30E-01	0.76031098	1
Zotu528	8.770981387	5	0.118555071	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Peptostreptococcaceae	1.30E-01	0.76031098	1
Zotu431	8.761401519	5	0.118967938	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.31E-01	0.76031098	1
Zotu373	8.749620867	5	0.11947744	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.31E-01	0.76031098	1
Zotu1028	8.701525004	5	0.121578106	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	1.34E-01	0.765513143	1
Zotu137	8.693228496	5	0.121943832	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	1.34E-01	0.765513143	1
Zotu53	8.672065752	5	0.122881236	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.35E-01	0.765513143	1
Zotu190	8.662626941	5	0.123301425	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.36E-01	0.765513143	1
Zotu578	8.657921919	5	0.123511364	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured,s:uncultured_bacterium	1.36E-01	0.765513143	1
Zotu161	8.61658101	5	0.125369937	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group,g:uncultured_bacterium,s:uncultured_bacterium	1.38E-01	0.770255241	1
Zotu662	8.596673092	5	0.126273918	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.39E-01	0.770255241	1
Zotu1172	8.595525209	5	0.12632622	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Bacteroidaceae,g:Bacteroides	1.39E-01	0.770255241	1
Zotu397	8.576369342	5	0.127201927	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.40E-01	0.770255241	1
Zotu778	8.561807361	5	0.127871284	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.41E-01	0.770255241	1
Zotu176	8.55554498	5	0.128160116	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.41E-01	0.770255241	1
Zotu914	8.509999473	5	0.1302785	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.43E-01	0.779052339	1
Zotu676	8.433276539	5	0.133918331	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.47E-01	0.785935174	1
Zotu345	8.430846485	5	0.134035094	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.47E-01	0.785935174	1
Zotu846	8.423281861	5	0.134399158	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	1.48E-01	0.785935174	1
Zotu77	8.421368456	5	0.134491385	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.48E-01	0.785935174	1
Zotu906	8.412229102	5	0.134932691	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	1.48E-01	0.785935174	1
Zotu172	8.348192377	5	0.138061412	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.52E-01	0.785935174	1
Zotu820	8.339490943	5	0.138491529	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.52E-01	0.785935174	1
Zotu366	8.313936679	5	0.139761637	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.54E-01	0.785935174	1
Zotu1192	8.30853025	5	0.140031682	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Bacteroidaceae,g:Bacteroides	1.54E-01	0.785935174	1
Zotu44	8.306990321	5	0.140108685	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.54E-01	0.785935174	1
Zotu635	8.304455675	5	0.14023551	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Blautia,s:uncultured_bacterium	1.54E-01	0.785935174	1
Zotu362	8.300727119	5	0.140422262	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.54E-01	0.785935174	1
Zotu919	8.282655797	5	0.141330556	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.55E-01	0.785935174	1
Zotu258	8.274367538	5	0.141748891	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.56E-01	0.785935174	1
Zotu979	8.273289902	5	0.141803364	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Eubacteriaceae,g:Anaerofustis	1.56E-01	0.785935174	1
Zotu770	8.242386023	5	0.143373495	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	1.58E-01	0.785935174	1
Zotu530	8.221985265	5	0.144418485	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.59E-01	0.785935174	1
Zotu39	8.209018355	5	0.145086219	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.60E-01	0.785935174	1
Zotu876	8.198769345	5	0.145615941	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	1.60E-01	0.785935174	1
Zotu128	8.194435897	5	0.145840434	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.60E-01	0.785935174	1
Zotu808	8.19305735	5	0.145911914	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.61E-01	0.785935174	1
Zotu1047	8.192142083	5	0.145959389	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.61E-01	0.785935174	1
Zotu965	8.143219679	5	0.148517143	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.63E-01	0.787047343	1
Zotu940	8.120005984	5	0.1497447	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	1.65E-01	0.787047343	1
Zotu425	8.115255637	5	0.149997011	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Blautia,s:uncultured_bacterium	1.65E-01	0.787047343	1
Zotu306	8.114282125	5	0.150048766	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.65E-01	0.787047343	1
Zotu970	8.113785466	5	0.150075175	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.65E-01	0.787047343	1
Zotu603	8.103866133	5	0.150603498	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured	1.66E-01	0.787047343	1
Zotu591	8.100266579	5	0.150795625	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:uncultured	1.66E-01	0.787047343	1
Zotu625	8.082067409	5	0.151770352	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured	1.67E-01	0.788119692	1
Zotu1003	8.071745717	5	0.152325655	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	1.68E-01	0.788119692	1
Zotu1113	8.018489554	5	0.155219572	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	1.71E-01	0.788926069	1
Zotu1036	8.008907047	5	0.155745425	Kruskal-Wallis rank sum test	k:Bacteria,p:Actinobacteria,c:Coriobacteriia,o:Coriobacteriales,f:Eggerthellaceae	1.71E-01	0.788926069	1
Zotu389	7.992171449	5	0.156667602	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Family_XIII,g:Family_XIII_UCG_001,s:uncultured_bacterium	1.72E-01	0.788926069	1
Zotu253	7.984906679	5	0.157069414	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Lachnospiraceae_NK4A136_group,s:uncultured_bacterium	1.73E-01	0.788926069	1
Zotu517	7.980462446	5	0.157315673	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:uncultured	1.73E-01	0.788926069	1
Zotu781	7.980462446	5	0.157315673	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	1.73E-01	0.788926069	1
Zotu416	7.976901379	5	0.157513241	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.73E-01	0.788926069	1
Zotu935	7.972005663	5	0.157785214	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.74E-01	0.788926069	1
Zotu1044	7.941214116	5	0.15950533	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured	1.75E-01	0.793151692	1
Zotu572	7.927512832	5	0.160276044	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.76E-01	0.793151692	1
Zotu22	7.898980836	5	0.161891572	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Bacteroidaceae,g:Bacteroides	1.78E-01	0.793151692	1
Zotu354	7.889059821	5	0.162456675	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group	1.79E-01	0.793151692	1
Zotu943	7.879714532	5	0.162990576	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_013,s:uncultured_bacterium	1.79E-01	0.793151692	1
Zotu93	7.825694737	5	0.166107177	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	1.83E-01	0.793151692	1
Zotu720	7.80238418	5	0.167468178	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.84E-01	0.793151692	1
Zotu1206	7.800718133	5	0.167565826	Kruskal-Wallis rank sum test	k:Bacteria,p:Actinobacteria,c:Coriobacteriia,o:Coriobacteriales	1.84E-01	0.793151692	1
Zotu735	7.800718133	5	0.167565826	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Erysipelotrichia,o:Erysipelotrichales,f:Erysipelotrichaceae	1.84E-01	0.793151692	1
Zotu944	7.800718133	5	0.167565826	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.84E-01	0.793151692	1
Zotu37	7.79131154	5	0.16811809	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_003,s:uncultured_bacterium	1.85E-01	0.793151692	1
Zotu681	7.772213479	5	0.169244269	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Oscillibacter,s:uncultured_bacterium	1.86E-01	0.793151692	1
Zotu955	7.755793019	5	0.170217848	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39,f:uncultured_bacterium,g:uncultured_bacterium,s:uncultured_bacterium	1.87E-01	0.793151692	1
Zotu1059	7.745963913	5	0.170802971	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.88E-01	0.793151692	1
Zotu816	7.745075898	5	0.170855921	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	1.88E-01	0.793151692	1
Zotu47	7.730326804	5	0.171737481	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Rikenellaceae,g:Alistipes	1.89E-01	0.793151692	1
Zotu1099	7.721536351	5	0.172264786	Kruskal-Wallis rank sum test	k:Bacteria,p:Actinobacteria,c:Coriobacteriia,o:Coriobacteriales	1.89E-01	0.793151692	1
Zotu1202	7.721536351	5	0.172264786	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.89E-01	0.793151692	1
Zotu805	7.719645492	5	0.172378397	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.90E-01	0.793151692	1
Zotu731	7.713573851	5	0.17274365	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group	1.90E-01	0.793151692	1
Zotu65	7.672831383	5	0.175212196	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Roseburia,s:uncultured_bacterium	1.93E-01	0.793151692	1
Zotu1148	7.648497554	5	0.17670124	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	1.94E-01	0.793151692	1
Zotu305	7.648497554	5	0.17670124	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.94E-01	0.793151692	1
Zotu636	7.645915004	5	0.17685992	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured	1.95E-01	0.793151692	1
Zotu750	7.641631757	5	0.17712337	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Roseburia,s:uncultured_bacterium	1.95E-01	0.793151692	1
Zotu155	7.623731244	5	0.178228097	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,s:uncultured_bacterium	1.96E-01	0.793151692	1
Zotu461	7.613548851	5	0.178859182	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.97E-01	0.793151692	1
Zotu466	7.612555379	5	0.17892086	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.97E-01	0.793151692	1
Zotu926	7.612120693	5	0.178947853	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	1.97E-01	0.793151692	1
Zotu1085	7.600763016	5	0.179654386	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	1.98E-01	0.793151692	1
Zotu36	7.590567407	5	0.180290703	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Bacteroidaceae,g:Bacteroides	1.98E-01	0.793151692	1
Zotu401	7.589988259	5	0.180326907	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	1.98E-01	0.793151692	1
