OTU	KW_Statistic	DF	P_value	Test	Taxonomy	p.value.fdr	p.value.hochberg	p.value.bonferonni
Zotu43	8.17658826709919	5	0.146768282828347	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Family_XII,g:Exiguobacterium	0.479144129362214	0.479144129362214	1
Zotu430	8.12084952253139	5	0.149699935486828	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.483177840555046	0.483177840555046	1
Zotu431	9.52959974550293	5	0.0897152691326722	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.387140889626857	0.387140889626857	1
Zotu432	6.04022430830401	5	0.302324575817038	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Family_XIII	0.63728950406742	0.63728950406742	1
Zotu433	4.42184065206102	5	0.490408496864749	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,s:uncultured_bacterium	0.70969200457584	0.70969200457584	1
Zotu434	4.23408485054732	5	0.516229088857033	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Lachnospiraceae_UCG_008,s:uncultured_bacterium	0.728742529815506	0.728742529815506	1
Zotu435	2.71197824738825	5	0.744285816872559	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.830782013022697	0.830782013022697	1
Zotu436	3.64236098319725	5	0.601964409834106	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.748371202622568	0.748371202622568	1
Zotu437	12.942465066975	5	0.0239239397356037	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.249042010888785	0.249042010888785	1
Zotu438	3.16953122454967	5	0.673867739066401	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	0.787069292437064	0.787069292437064	1
Zotu439	6.84169133900707	5	0.23268267538358	Kruskal-Wallis rank sum test	k:Bacteria,p:Patescibacteria,c:Saccharimonadia,o:Saccharimonadales,f:Saccharimonadaceae,g:Candidatus_Saccharimonas	0.56602575136465	0.56602575136465	1
Zotu44	9.31447077067333	5	0.0971594849098294	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.402674537187101	0.402674537187101	1
Zotu440	6.93659202645927	5	0.22539891636426	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	0.56046468534259	0.56046468534259	1
Zotu441	7.67246502303196	5	0.175234532698612	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014,s:uncultured_bacterium	0.517474099658596	0.517474099658596	1
Zotu442	3.45305155242245	5	0.630503128760703	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.765520848106252	0.765520848106252	1
Zotu443	6.92862507002042	5	0.226002906031328	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:uncultured	0.56046468534259	0.56046468534259	1
Zotu444	1.99027244686442	5	0.850489386205285	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.899180353411346	0.899180353411346	1
Zotu445	7.8019900497512	5	0.16749127370628	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.503667114025759	0.503667114025759	1
Zotu446	2.01754823438746	5	0.846711614230571	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.899180353411346	0.899180353411346	1
Zotu447	7.33179889364539	5	0.197110164193459	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.533541376260022	0.533541376260022	1
Zotu448	13.8726448705289	5	0.016438954476846	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.236196509093035	0.236196509093035	1
Zotu449	6.42865985645384	5	0.266713057703348	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.598220813040843	0.598220813040843	1
Zotu45	8.37300010567476	5	0.136841713903162	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes	0.465652803596188	0.465652803596188	1
Zotu450	10.7508396140773	5	0.0565501252998783	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.319199996360924	0.319199996360924	1
Zotu451	12.4412724684696	5	0.02921688704315	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Butyricicoccus,s:uncultured_bacterium	0.260627480311946	0.260627480311946	1
Zotu452	11.7221375040729	5	0.0388000134507975	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.283501938772392	0.283501938772392	1
Zotu453	4.47281875915972	5	0.483528411750971	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.705180980454791	0.705180980454791	1
Zotu454	3.69659701031324	5	0.59387045898225	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.746096747518839	0.746096747518839	1
Zotu455	7.70803670077345	5	0.173077341138238	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.514052651610079	0.514052651610079	1
Zotu456	2.75463573786572	5	0.737750297185207	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.826585704560284	0.826585704560284	1
Zotu457	4.73383543407238	5	0.449218854248538	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.700595107702593	0.700595107702593	1
Zotu458	7.69035915250864	5	0.174146444919439	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminiclostridium,s:uncultured_bacterium	0.515941333082219	0.515941333082219	1
Zotu459	1.89487634174646	5	0.863491321874463	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Lachnospiraceae_NK4A136_group,s:uncultured_bacterium	0.905297679887751	0.905297679887751	1
Zotu46	6.10044977403268	5	0.296567091397289	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.631232836827304	0.631232836827304	1
Zotu460	3.81015983951336	5	0.577059198562006	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,s:uncultured_bacterium	0.74295147590977	0.74295147590977	1
Zotu461	5.13719108523104	5	0.39936783588727	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.700595107702593	0.700595107702593	1
Zotu462	2.16873132842062	5	0.82533949165917	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.891939539452515	0.891939539452515	1
Zotu463	5.08411512111978	5	0.405701227359378	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.700595107702593	0.700595107702593	1
Zotu464	11.2237496158921	5	0.0471197946901682	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.298508912106332	0.298508912106332	1
Zotu465	3.97634603066951	5	0.552826562917304	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.740456289432918	0.740456289432918	1
Zotu466	4.51875000000015	5	0.477378678906846	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.705180980454791	0.705180980454791	1
Zotu467	1.70159352839994	5	0.888698940905058	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.923595496176199	0.923595496176199	1
Zotu468	5.25339671678127	5	0.385744459435843	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.700595107702593	0.700595107702593	1
Zotu469	4.55027598729663	5	0.473184994926466	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.705180980454791	0.705180980454791	1
Zotu47	10.6484037208699	5	0.0588143648472399	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Rikenellaceae,g:Alistipes	0.325804225735175	0.325804225735175	1
Zotu470	12.3727737199351	5	0.0300219565468769	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.260837991436484	0.260837991436484	1
Zotu471	8.62860742791096	5	0.124826674290604	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.45027279725653	0.45027279725653	1
Zotu472	2.43552062188236	5	0.786172926208126	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.861390943067045	0.861390943067045	1
Zotu473	16.9346742857143	5	0.0046253698262656	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.183637279749242	0.183637279749242	1
Zotu474	3.71445408197047	5	0.591214456091986	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Lachnospiraceae_NK4A136_group,s:uncultured_bacterium	0.745907221616054	0.745907221616054	1
Zotu475	2.00106748696538	5	0.848997309103016	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,s:uncultured_bacterium	0.899180353411346	0.899180353411346	1
Zotu476	11.3081820263683	5	0.0456006711796967	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.296778138661305	0.296778138661305	1
Zotu477	4.46993090484177	5	0.483916632723875	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.705180980454791	0.705180980454791	1
Zotu478	3.61141430414775	5	0.606600304108966	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminiclostridium,s:uncultured_bacterium	0.750998921199354	0.750998921199354	1
Zotu479	NA	5	NA	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Entomoplasmatales,f:Spiroplasmataceae,g:Spiroplasma	NA	NA	NA
Zotu48	5.58294041805321	5	0.348936850841713	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.684652041766854	0.684652041766854	1
Zotu480	3.27028499776559	5	0.658394015959306	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured,s:uncultured_bacterium	0.776947179033629	0.776947179033629	1
Zotu481	5.50656540103369	5	0.357226497882337	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	0.690528266694212	0.690528266694212	1
Zotu482	7.40244844517187	5	0.192388446466811	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.529179306563445	0.529179306563445	1
Zotu483	3.07814582821584	5	0.687939303623623	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Lachnospiraceae_NK4A136_group,s:uncultured_bacterium	0.797019173750715	0.797019173750715	1
Zotu484	3.53639313509263	5	0.617888181277654	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.757883443771046	0.757883443771046	1
Zotu485	12.4981371189856	5	0.0285642656226816	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Streptococcus	0.259718746441145	0.259718746441145	1
Zotu486	4.17309491122093	5	0.524773364293408	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	0.734095928730004	0.734095928730004	1
Zotu487	5.33648291533087	5	0.376209324282274	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.700595107702593	0.700595107702593	1
Zotu488	6.40312853303681	5	0.26894434047222	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,s:uncultured_bacterium	0.602091559215064	0.602091559215064	1
Zotu489	2.06387947269303	5	0.840237376238706	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.898782656440465	0.898782656440465	1
Zotu49	6.37500225081658	5	0.271419993062472	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Tannerellaceae	0.604226563995148	0.604226563995148	1
Zotu490	2.81101667520222	5	0.729093521933062	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.820013183044776	0.820013183044776	1
Zotu491	16.298884086222	5	0.00604058536757928	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.205552490651055	0.205552490651055	1
Zotu492	3.98336765042328	5	0.551813089666749	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.740456289432918	0.740456289432918	1
Zotu493	11.7634266676839	5	0.0381771790274871	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales	0.282818324456873	0.282818324456873	1
Zotu494	4.99357084222622	5	0.416665315529932	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured	0.700595107702593	0.700595107702593	1
Zotu495	6.07635121559176	5	0.298860363434943	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.634478953388622	0.634478953388622	1
Zotu496	5.23796644619838	5	0.387534158127194	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured,s:uncultured_bacterium	0.700595107702593	0.700595107702593	1
Zotu497	6.39401646346199	5	0.269744355541726	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.602291600852454	0.602291600852454	1
Zotu498	8.4384271743068	5	0.133671146434301	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Lachnospiraceae_NK4A136_group,s:uncultured_bacterium	0.462797486637362	0.462797486637362	1
Zotu499	16.3686905910912	5	0.00586660814628543	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:uncultured	0.205552490651055	0.205552490651055	1
Zotu5	13.2979002142639	5	0.020741445776895	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Rikenellaceae,g:Alistipes	0.24458477148794	0.24458477148794	1
Zotu50	10.1191029284122	5	0.0719300051610627	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.351100967814859	0.351100967814859	1
Zotu500	6.45287146763898	5	0.264611096820671	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.59613481897688	0.59613481897688	1
Zotu501	5.76480494839099	5	0.329781252018235	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	0.662343121675747	0.662343121675747	1
Zotu502	11.1115963411036	5	0.0492117053185005	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Roseburia,s:uncultured_bacterium	0.300569954022226	0.300569954022226	1
Zotu503	13.435136125634	5	0.0196250199751426	Kruskal-Wallis rank sum test	k:Bacteria,p:Actinobacteria,c:Coriobacteriia,o:Coriobacteriales,f:Eggerthellaceae,g:Enterorhabdus,s:uncultured_bacterium	0.241005139949677	0.241005139949677	1
Zotu504	3.26934242471201	5	0.658538512456371	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.776947179033629	0.776947179033629	1
Zotu505	3.90293319381317	5	0.563474259089305	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.74295147590977	0.74295147590977	1
Zotu506	8.18326646442899	5	0.146420487588344	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.479144129362214	0.479144129362214	1
Zotu507	9.01453357652514	5	0.108485864763609	Kruskal-Wallis rank sum test	k:Bacteria	0.423628409617896	0.423628409617896	1
Zotu508	11.0220119516973	5	0.050945293789003	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.303838466729568	0.303838466729568	1
Zotu509	3.76785714285703	5	0.583298981177935	Kruskal-Wallis rank sum test	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacteriales,f:Enterobacteriaceae	0.74295147590977	0.74295147590977	1
Zotu51	2.23280089337101	5	0.816084190052298	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes	0.88601300852533	0.88601300852533	1
Zotu510	1.91993070544135	5	0.860109545424734	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.903859262807138	0.903859262807138	1
Zotu511	5.31494145925414	5	0.378664975338343	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	0.700595107702593	0.700595107702593	1
Zotu512	7.7885125575181	5	0.168282728290365	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014,s:uncultured_bacterium	0.503667114025759	0.503667114025759	1
Zotu513	7.07113652796948	5	0.215403329723785	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminiclostridium_5	0.552899495045319	0.552899495045319	1
Zotu514	12.5652063091576	5	0.0278124377097692	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.258544025549226	0.258544025549226	1
Zotu515	4.1138013298816	5	0.533150521723945	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	0.734948832069878	0.734948832069878	1
Zotu516	1.14046201688134	5	0.950460097837311	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,s:uncultured_bacterium	0.96586858065208	0.96586858065208	1
Zotu517	2.03377513711157	5	0.844452144633068	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:uncultured	0.899180353411346	0.899180353411346	1
Zotu518	5.92402000188287	5	0.313682463405194	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.644824887516855	0.644824887516855	1
Zotu519	3.62320352018489	5	0.604832788674306	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,s:uncultured_bacterium	0.750183310534977	0.750183310534977	1
Zotu52	14.1072908224463	5	0.0149420637720888	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.234157867796813	0.234157867796813	1
Zotu520	NA	5	NA	Kruskal-Wallis rank sum test	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Alteromonadales	NA	NA	NA
Zotu521	8.63316195906103	5	0.124621490667664	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.45027279725653	0.45027279725653	1
Zotu522	3.26065786626267	5	0.659870117397119	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.776947179033629	0.776947179033629	1
Zotu523	5.23992022751956	5	0.387307219603907	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	0.700595107702593	0.700595107702593	1
Zotu524	8.37594628398394	5	0.136697505572941	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:uncultured,s:uncultured_bacterium	0.465652803596188	0.465652803596188	1
Zotu525	3.7444572085009	5	0.586762192281944	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes	0.743225340379466	0.743225340379466	1
Zotu526	7.14679727427602	5	0.209949743315957	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.547801968629909	0.547801968629909	1
Zotu527	5.82813337801608	5	0.323303168820098	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.654853867457035	0.654853867457035	1
Zotu528	4.69999999999997	5	0.453577801720411	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Peptostreptococcaceae	0.700595107702593	0.700595107702593	1
Zotu529	2.31513549239913	5	0.804041337022093	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.877738984778472	0.877738984778472	1
Zotu53	2.29948837839672	5	0.806342010349363	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.879444445353563	0.879444445353563	1
Zotu530	4.3514126099983	5	0.500006520333596	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.717370788862596	0.717370788862596	1
Zotu531	14.6427579688417	5	0.0120029811734273	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.217468403016493	0.217468403016493	1
Zotu532	5.00182452642081	5	0.415657559644199	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.700595107702593	0.700595107702593	1
Zotu533	5.01416091301053	5	0.414154416089015	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.700595107702593	0.700595107702593	1
Zotu534	4.75516688481673	5	0.446484596619329	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_010	0.700595107702593	0.700595107702593	1
Zotu535	12.5610351661386	5	0.027858637843133	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.258544025549226	0.258544025549226	1
Zotu536	2.79682644822738	5	0.731274053719575	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.820101128041444	0.820101128041444	1
Zotu537	15.5294704486833	5	0.00832409946412356	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.217468403016493	0.217468403016493	1
Zotu538	8.51930697933383	5	0.129843049366405	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.456174253083741	0.456174253083741	1
Zotu539	1.91576458622704	5	0.860673554681699	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.903859262807138	0.903859262807138	1
Zotu54	5.73925666573012	5	0.332422716950825	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	0.662669908725063	0.662669908725063	1
Zotu540	7.13854118880662	5	0.210539052148796	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.547801968629909	0.547801968629909	1
Zotu541	4.32564053204267	5	0.503545286719592	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Lachnospiraceae_NK4A136_group,s:uncultured_bacterium	0.719954905741938	0.719954905741938	1
Zotu542	13.1686147259692	5	0.0218488750818242	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured	0.245490662475968	0.245490662475968	1
Zotu543	7.45813768217815	5	0.18873582372553	Kruskal-Wallis rank sum test	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacteriales,f:Enterobacteriaceae,g:Proteus	0.526586746691639	0.526586746691639	1
Zotu544	NA	5	NA	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Peptostreptococcaceae	NA	NA	NA
